Greener Homes Program - Eligible Ground Source Heat Pumps,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
Note- Direct Expansion systems are not eligible,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CL- Closed loop,,,,,,,,,,,,,,,,
OL - Open loop,,,,,,,,,,,,,,,,
COP - Coefficient of performance,,,,,,,,,,,,,,,,
,,,CLOSED LOOP (CL),,,,,,OPEN LOOP (OL),,,,,,,
AHRI Certified Reference No.,Brand name,Model number,"CL Cooling capacity
kW", CL Cooling capacity Btu/hour,"CL Heating capacity
kW","CL Heating capacity
Btu/hour",CL COP cooling ,CL COP heating,"OL Cooling capacity
kW","OL Cooling capacity
Btu/hour","OL Heating capacity 
kW","OL Heating capacity
Btu/hour",OL COP cooling,OL COP heating,,
9009404,FHP,ES049-3CF/HZ/VT*-*****A,14.36,49000,11.14,38000,4.54,3.6,15.83,54000,14.07,48000,5.57,4.2,,
9009406,FHP,ES049-4CF/HZ/VT*-*****A,14.36,49000,11.14,38000,4.54,3.6,15.83,54000,14.07,48000,5.57,4.2,,
9009408,FHP,ES061-1CF/HZ/VT*-*****A,18.17,62000,14.36,49000,4.6,3.6,19.93,68000,17.88,61000,5.77,4.3,,
9009419,FHP,ES061-3CF/HZ/VT*-*****A,18.17,62000,14.36,49000,4.6,3.6,19.93,68000,17.88,61000,5.77,4.3,,
9009421,FHP,ES061-4CF/HZ/VT*-*****A,18.17,62000,14.36,49000,4.6,3.6,19.93,68000,17.88,61000,5.77,4.3,,
9009423,FHP,ES071-1CF/HZ/VT*-*****A,21.69,74000,15.53,53000,4.78,3.5,22.57,77000,19.93,68000,5.74,4.2,,
9009434,FHP,ES071-3CF/HZ/VT*-*****A,21.69,74000,15.53,53000,4.78,3.5,22.57,77000,19.93,68000,5.74,4.2,,
9009436,FHP,ES071-4CF/HZ/VT*-*****A,21.69,74000,15.53,53000,4.78,3.5,22.57,77000,19.93,68000,5.74,4.2,,
7499543,FHP,LM024-1CF/HZ/VT*-*****A,7.8,26600,5.28,18000,5.83,3.78,8.5,29000,6.89,23500,7.77,4.9,,
205503127,FHP,LM024-1CS*******A,7.77,26500,5.57,19000,4.87,4,8.38,28600,7.09,24200,6.48,4.8,,
205503128,FHP,LM024-1CS*******A,7.47,25500,5.54,18900,5.3,3.95,8.03,27400,7.03,24000,6.8,4.8,,
203459757,FHP,LM024-1CS*-*****A,7.68,26200,5.19,17700,4.98,3.75,8.35,28500,6.51,22200,6.51,4.5,,
7499546,FHP,LM024-2CF/HZ/VT*-*****A,7.8,26600,5.28,18000,5.83,3.78,8.5,29000,6.89,23500,7.77,4.9,,
7499547,FHP,LM024-3CF/HZ/VT*-*****A,7.8,26600,5.28,18000,5.83,3.78,8.5,29000,6.89,23500,7.77,4.9,,
7499548,FHP,LM024-4CF/HZ/VT*-*****A,7.8,26600,5.28,18000,5.83,3.78,8.5,29000,6.89,23500,7.77,4.9,,
203459725,FHP,LM036-1CSC-*****B,11.11,37900,8.03,27400,5.03,3.8,11.99,40900,10.32,35200,6.51,4.5,,
203459723,FHP,LM036-1CSC-*****B,11.11,37900,8.03,27400,4.76,3.65,11.99,40900,10.32,35200,6.17,4.4,,
205503130,FHP,LM036-1CSC-*****B,10.87,37100,8.73,29800,4.81,4.05,11.61,39600,10.55,36000,6.01,4.6,,
205503129,FHP,LM036-1CSC-*****B,10.67,36400,8.56,29200,4.92,3.95,11.25,38400,10.7,36500,6.24,4.5,,
203459726,FHP,LM036-1CSN-*****B,11.11,37900,8.03,27400,4.97,3.8,11.99,40900,10.32,35200,6.51,4.5,,
203459724,FHP,LM036-1CSN-*****B,11.11,37900,8.03,27400,4.76,3.65,11.99,40900,10.32,35200,6.17,4.4,,
7499550,FHP,LM036-1VT/CF/HZ*-*****A,11.96,40800,8.32,28400,5.92,3.95,12.69,43300,10.52,35900,7.62,4.55,,
7499552,FHP,LM036-2VT/CF/HZ*-*****A,11.96,40800,8.32,28400,5.92,3.95,12.69,43300,10.52,35900,7.62,4.55,,
7499553,FHP,LM036-3VT/CF/HZ*-*****A,11.96,40800,8.32,28400,5.92,3.95,12.69,43300,10.52,35900,7.62,4.55,,
7499554,FHP,LM036-4VT/CF/HZ*-*****A,11.96,40800,8.32,28400,5.92,3.95,12.69,43300,10.52,35900,7.62,4.55,,
205652465,FHP,LM048-1CS*-*****A,15.15,51700,11.14,38000,5.3,4,15.83,54000,13.77,47000,6.77,4.8,,
205652467,FHP,LM048-1CS*-*****A,14.74,50300,10.9,37200,5.13,3.9,15.24,52000,13.33,45500,6.33,4.5,,
203459727,FHP,LM048-1CSC-*****A,14.33,48900,11.08,37800,4.75,3.9,15.47,52800,13.66,46600,6.23,4.6,,
203459728,FHP,LM048-1CSN-*****A,14.33,48900,11.08,37800,4.66,3.85,15.47,52800,13.66,46600,5.96,4.5,,
7499556,FHP,LM048-1VT/CF/HZ*-*****A,15.03,51300,10.81,36900,5.28,3.9,16.21,55300,13.57,46300,6.98,4.55,,
7499559,FHP,LM048-3VT/CF/HZ*-*****A,15.03,51300,10.81,36900,5.28,3.9,16.21,55300,13.57,46300,6.98,4.55,,
7499560,FHP,LM048-4VT/CF/HZ*-*****A,15.03,51300,10.81,36900,5.28,3.9,16.21,55300,13.57,46300,6.98,4.55,,
205652466,FHP,LM060-1CS*-*****A,18.43,62900,14.68,50100,5.19,4,18.99,64800,18.26,62300,6.39,4.6,,
205652468,FHP,LM060-1CS*-*****A,18.11,61800,13.98,47700,4.95,3.8,18.64,63600,17.17,58600,6.01,4.4,,
203459729,FHP,LM060-1CSC-*****A,17.26,58900,14.36,49000,4.72,3.8,18.9,64500,17.73,60500,6.01,4.4,,
203459730,FHP,LM060-1CSN-*****A,17.26,58900,14.36,49000,4.72,3.8,18.9,64500,17.73,60500,6.01,4.4,,
7499562,FHP,LM060-1VT/CF/HZ*-*****A,19.08,65100,13.33,45500,5.17,3.7,20.57,70200,17.67,60300,6.54,4.35,,
7499565,FHP,LM060-3VT/CF/HZ*-*****A,19.08,65100,13.33,45500,5.17,3.7,20.57,70200,17.67,60300,6.54,4.35,,
7499566,FHP,LM060-4VT/CF/HZ*-*****A,19.08,65100,13.33,45500,5.17,3.7,20.57,70200,17.67,60300,6.54,4.35,,
7499567,FHP,LM070-1CS*-*****A,20.08,68500,15.59,53200,4.69,3.5,21.78,74300,19.25,65700,6.01,4.1,,
7499569,FHP,LM070-1VT/CF/HZ*-*****A,21.6,73700,16.21,55300,4.81,3.6,23.06,78700,20.51,70000,6.21,4.35,,
7499571,FHP,LM070-3VT/CF/HZ*-*****A,21.6,73700,16.21,55300,4.81,3.6,23.06,78700,20.51,70000,6.21,4.35,,
7499572,FHP,LM070-4VT/CF/HZ*-*****A,21.6,73700,16.21,55300,4.81,3.6,23.06,78700,20.51,70000,6.21,4.35,,
201854514,FHP,LV007-1HZC-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
203495902,FHP,LV007-1HZN****P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854510,FHP,LV007-1VTC-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854518,FHP,LV007-1VTN-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854515,FHP,LV007-2HZC-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
203495903,FHP,LV007-2HZN****P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854511,FHP,LV007-2VTC-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
201854519,FHP,LV007-2VTN-***P*C-**T/G,1.99,6800,1.44,4900,4.43,3.4,,,,,,,,
204092697,FHP,LV009-1VT*-***P*D-**T/G,2.55,8700,2.02,6900,4.22,3.2,,,,,,,,
204092698,FHP,LV009-2VT*-***P*D-**T/G,2.55,8700,2.02,6900,4.22,3.2,,,,,,,,
201829756,FHP,LV012-1HZ*-***P*C-**T/G,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
201834941,FHP,LV012-1VT*-***P*C-**T/G,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
201829759,FHP,LV012-2HZ*-***P*C-**T/G,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
201834942,FHP,LV012-2VT*-***P*C-**T/G,3.46,11800,2.55,8700,4.13,3.2,,,,,,,,
202274618,FHP,LV015-1HZC-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274617,FHP,LV015-1HZC-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274610,FHP,LV015-1HZN-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274609,FHP,LV015-1HZN-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274622,FHP,LV015-1VT/CFC-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274621,FHP,LV015-1VT/CFC-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274614,FHP,LV015-1VT/CFN-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274613,FHP,LV015-1VT/CFN-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274602,FHP,LV015-2HZC-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274601,FHP,LV015-2HZC-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274594,FHP,LV015-2HZN-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274593,FHP,LV015-2HZN-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274606,FHP,LV015-2VT/CFC-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274605,FHP,LV015-2VT/CFC-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202274598,FHP,LV015-2VT/CFN-***P*C-**T/G,4.16,14200,3.31,11300,4.28,3.3,,,,,,,,
202274597,FHP,LV015-2VT/CFN-***T/A*C-**T/G,4.22,14400,3.14,10700,4.75,3.3,,,,,,,,
202434356,FHP,LV018-1HZC-***P*D-**T/G,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434358,FHP,LV018-1HZC-***T/A*D-**T/G,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434364,FHP,LV018-1HZN-***P*D-**T/G,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434366,FHP,LV018-1HZN-***T/A*D-**T/G,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434352,FHP,LV018-1VTC-***P*D-**T/G,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434354,FHP,LV018-1VTC-***T/A*D-**T/G,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434360,FHP,LV018-1VTN-***P*D-**T/G,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434362,FHP,LV018-1VTN-***T/A*D-**T/G,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434357,FHP,LV018-2HZC-***P*D-**T/G,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434359,FHP,LV018-2HZC-***T/A*D-**T/G,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434365,FHP,LV018-2HZN-***P*D-**T/G,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434367,FHP,LV018-2HZN-***T/A*D-**T/G,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434353,FHP,LV018-2VTC-***P*D-**T/G,5.63,19200,4.19,14300,4.73,3.5,,,,,,,,
202434355,FHP,LV018-2VTC-***T/A*D-**T/G,5.71,19500,4.1,14000,4.97,3.55,,,,,,,,
202434361,FHP,LV018-2VTN-***P*D-**T/G,5.6,19100,4.1,14000,4.65,3.55,,,,,,,,
202434363,FHP,LV018-2VTN-***T/A*D-**T/G,5.66,19300,4.02,13700,4.79,3.6,,,,,,,,
202434376,FHP,LV024-1HZC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434380,FHP,LV024-1HZC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434392,FHP,LV024-1HZN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434396,FHP,LV024-1HZN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434368,FHP,LV024-1VTC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434372,FHP,LV024-1VTC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434384,FHP,LV024-1VTN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434388,FHP,LV024-1VTN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434378,FHP,LV024-2HZC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434383,FHP,LV024-2HZC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434394,FHP,LV024-2HZN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434399,FHP,LV024-2HZN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434370,FHP,LV024-2VTC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434375,FHP,LV024-2VTC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434386,FHP,LV024-2VTN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434391,FHP,LV024-2VTN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434377,FHP,LV024-3HZC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434381,FHP,LV024-3HZC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434393,FHP,LV024-3HZN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434397,FHP,LV024-3HZN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434369,FHP,LV024-3VTC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434373,FHP,LV024-3VTC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434385,FHP,LV024-3VTN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434389,FHP,LV024-3VTN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434379,FHP,LV024-4HZC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434382,FHP,LV024-4HZC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434395,FHP,LV024-4HZN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434398,FHP,LV024-4HZN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434371,FHP,LV024-4VTC-***P*D-**T/G,7.44,25400,5.3,18100,4.95,3.55,,,,,,,,
202434374,FHP,LV024-4VTC-***T/A*D-**T/G,7.56,25800,5.19,17700,5.17,3.6,,,,,,,,
202434387,FHP,LV024-4VTN-***P*D-**T/G,7.41,25300,5.22,17800,4.91,3.55,,,,,,,,
202434390,FHP,LV024-4VTN-***T/A*D-**T/G,7.53,25700,5.1,17400,5.03,3.6,,,,,,,,
202434429,FHP,LV030-1HZC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434428,FHP,LV030-1HZC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434425,FHP,LV030-1HZN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434424,FHP,LV030-1HZN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434431,FHP,LV030-1VTC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434430,FHP,LV030-1VTC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434427,FHP,LV030-1VTN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434426,FHP,LV030-1VTN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434416,FHP,LV030-2HZC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434412,FHP,LV030-2HZC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434404,FHP,LV030-2HZN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434400,FHP,LV030-2HZN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434422,FHP,LV030-2VTC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434418,FHP,LV030-2VTC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434410,FHP,LV030-2VTN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434406,FHP,LV030-2VTN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434417,FHP,LV030-3HZC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434414,FHP,LV030-3HZC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434405,FHP,LV030-3HZN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434402,FHP,LV030-3HZN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434423,FHP,LV030-3VTC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434420,FHP,LV030-3VTC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434411,FHP,LV030-3VTN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434408,FHP,LV030-3VTN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434415,FHP,LV030-4HZC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434413,FHP,LV030-4HZC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434403,FHP,LV030-4HZN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434401,FHP,LV030-4HZN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434421,FHP,LV030-4VTC-***P*D-**T/G,8.65,29500,6.3,21500,4.57,3.4,,,,,,,,
202434419,FHP,LV030-4VTC-***T/A*D-**T/G,8.82,30100,6.13,20900,4.59,3.55,,,,,,,,
202434409,FHP,LV030-4VTN-***P*D-**T/G,8.56,29200,6.18,21100,4.57,3.4,,,,,,,,
202434407,FHP,LV030-4VTN-***T/A*D-**T/G,8.73,29800,6.01,20500,4.63,3.55,,,,,,,,
202434440,FHP,LV036-1HZC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434444,FHP,LV036-1HZC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434456,FHP,LV036-1HZN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434460,FHP,LV036-1HZN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434432,FHP,LV036-1VTC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434436,FHP,LV036-1VTC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434448,FHP,LV036-1VTN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434452,FHP,LV036-1VTN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434443,FHP,LV036-2HZC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434447,FHP,LV036-2HZC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434459,FHP,LV036-2HZN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434463,FHP,LV036-2HZN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434435,FHP,LV036-2VTC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434439,FHP,LV036-2VTC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434451,FHP,LV036-2VTN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434455,FHP,LV036-2VTN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434441,FHP,LV036-3HZC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434445,FHP,LV036-3HZC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434457,FHP,LV036-3HZN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434461,FHP,LV036-3HZN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434433,FHP,LV036-3VTC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434437,FHP,LV036-3VTC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434449,FHP,LV036-3VTN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434453,FHP,LV036-3VTN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434442,FHP,LV036-4HZC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434446,FHP,LV036-4HZC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434458,FHP,LV036-4HZN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434462,FHP,LV036-4HZN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202434434,FHP,LV036-4VTC-***P*D-**T/G,11.14,38000,7.94,27100,4.88,3.55,,,,,,,,
202434438,FHP,LV036-4VTC-***T/A*D-**T/G,11.22,38300,7.82,26700,5.01,3.6,,,,,,,,
202434450,FHP,LV036-4VTN-***P*D-**T/G,10.99,37500,7.85,26800,4.76,3.45,,,,,,,,
202434454,FHP,LV036-4VTN-***T/A*D-**T/G,11.08,37800,7.74,26400,4.89,3.5,,,,,,,,
202547470,FHP,LV041-1VTC-***P*D-**T/G,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547476,FHP,LV041-1VTC-***T/A*D-**T/G,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547473,FHP,LV041-1VTN-***P*D-**T/G,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547479,FHP,LV041-1VTN-***T/A*D-**T/G,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547471,FHP,LV041-3VTC-***P*D-**T/G,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547477,FHP,LV041-3VTC-***T/A*D-**T/G,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547474,FHP,LV041-3VTN-***P*D-**T/G,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547480,FHP,LV041-3VTN-***T/A*D-**T/G,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547472,FHP,LV041-4VTC-***P*D-**T/G,10.93,37300,8.03,27400,4.75,3.3,,,,,,,,
202547478,FHP,LV041-4VTC-***T/A*D-**T/G,11.22,38300,7.77,26500,4.82,3.45,,,,,,,,
202547475,FHP,LV041-4VTN-***P*D-**T/G,10.84,37000,7.94,27100,4.62,3.3,,,,,,,,
202547481,FHP,LV041-4VTN-***T/A*D-**T/G,11.14,38000,7.68,26200,4.69,3.45,,,,,,,,
202547482,FHP,LV042-1HZC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547494,FHP,LV042-1HZC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547488,FHP,LV042-1HZN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547500,FHP,LV042-1HZN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547483,FHP,LV042-1VTC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547495,FHP,LV042-1VTC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547489,FHP,LV042-1VTN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547501,FHP,LV042-1VTN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547484,FHP,LV042-3HZC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547496,FHP,LV042-3HZC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547490,FHP,LV042-3HZN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547502,FHP,LV042-3HZN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547485,FHP,LV042-3VTC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547497,FHP,LV042-3VTC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547491,FHP,LV042-3VTN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547503,FHP,LV042-3VTN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547486,FHP,LV042-4HZC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547498,FHP,LV042-4HZC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547492,FHP,LV042-4HZN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547504,FHP,LV042-4HZN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202547487,FHP,LV042-4VTC-***P*D-**T/G,12.07,41200,8.79,30000,4.66,3.25,,,,,,,,
202547499,FHP,LV042-4VTC-***T/A*D-**T/G,12.34,42100,8.5,29000,4.87,3.4,,,,,,,,
202547493,FHP,LV042-4VTN-***P*D-**T/G,11.61,39600,8.62,29400,4.56,3.3,,,,,,,,
202547505,FHP,LV042-4VTN-***T/A*D-**T/G,11.69,39900,8.26,28200,4.56,3.35,,,,,,,,
202533970,FHP,LV048-1HZC-***P*D-**T/G,14.18,48400,11.52,39300,4.79,3.4,,,,,,,,
