CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50070705,SUSHI TIME,Manhattan,821,2 AVENUE,10017.0,2128838983,Japanese,F,15F7,Smoke-Free Air Act / Initial Inspection,MN19
41046492,CAFE EXCHANGE,Manhattan,49,BROADWAY,10006.0,2124255000,American,O,06C,Cycle Inspection / Reopening Inspection,MN25
50000738,D'ANNA'S DELI & PIZZERIA,Queens,16908,CROCHERON AVE,11358.0,7188780042,Latin American,F,18D,Administrative Miscellaneous / Initial Inspection,QN51
41293756,STARLIGHT GRILL RESTAURANT & SWEETS,Queens,8002,ASTORIA BOULEVARD,11370.0,7185058800,Pakistani,U,02G,Cycle Inspection / Re-inspection,QN28
50009197,EL RINCON CRIOLLO,Queens,4009,JUNCTION BLVD,11368.0,7186398158,Latin American,F,04L,Cycle Inspection / Initial Inspection,QN26
50098384,K.B. GRAND DELI,Queens,31-24,GREENPOINT AVENUE,11101.0,9292809681,Sandwiches,F,05C,Pre-permit (Operational) / Initial Inspection,QN31
50068836,DA CAPO,Manhattan,322,COLUMBUS AVENUE,10023.0,6468820197,Italian,D,08C,Cycle Inspection / Initial Inspection,MN12
50052223,DA NONNA ROSA,Brooklyn,140,7 AVENUE,11215.0,7187886225,Greek,U,02G,Cycle Inspection / Re-inspection,BK37
50006002,LUCKY CAT,Manhattan,232,EAST   53 STREET,10022.0,2128385333,Japanese,F,04H,Cycle Inspection / Initial Inspection,MN19
50059098,VIA NAPOLI,Staten Island,2626,HYLAN BOULEVARD,10306.0,7186678599,Pizza,U,06E,Cycle Inspection / Initial Inspection,SI45
40725471,GENTE,Manhattan,153,EAST   45 STREET,10017.0,2125575555,Italian,G,06B,Cycle Inspection / Initial Inspection,MN19
41020466,FORTY CARROTS,Manhattan,504,BROADWAY,10012.0,2127295155,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN24
50079399,WAGAMAMA,Manhattan,605,3 AVENUE,10158.0,6466502602,Asian/Asian Fusion,D,10J,Pre-permit (Non-operational) / Initial Inspection,MN19
40522190,KINGS CARRIAGE HOUSE,Manhattan,251,EAST   82 STREET,10028.0,2127345490,American,P,10B,Cycle Inspection / Initial Inspection,MN32
50040969,H & L BAKERY,Brooklyn,7026,NEW UTRECHT AVENUE,11228.0,9177752255,Bakery Products/Desserts,D,10F,Cycle Inspection / Re-inspection,BK28
40367752,GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,6469623939,American,P,06D,Cycle Inspection / Initial Inspection,MN31
50003153,KELLOGG'S DINER,Brooklyn,518,METROPOLITAN AVENUE,11211.0,7187824502,American,F,06F,Cycle Inspection / Re-inspection,BK73
50001298,The Rookery,Brooklyn,425,TROUTMAN STREET,11237.0,7184838048,American,D,10H,Cycle Inspection / Initial Inspection,BK77
50063170,MADE NICE,Manhattan,8,WEST   28 STREET,10001.0,2128871677,American,F,10B,Pre-permit (Operational) / Initial Inspection,MN13
50088485,VAN LEEUWEN ICE CREAM,Brooklyn,81,BERGEN STREET,11201.0,7187011630,Frozen Desserts,G,05H,Pre-permit (Operational) / Initial Inspection,BK38
50064572,SOCIETY CAFE,Manhattan,52,WEST   13 STREET,10011.0,2123004525,American,F,02B,Pre-permit (Operational) / Initial Inspection,MN23
50012080,CHILO'S,Brooklyn,323,FRANKLIN AVENUE,11238.0,9176979921,Tex-Mex,P,06D,Cycle Inspection / Initial Inspection,BK75
50056811,ROGELIO'S PIZZA,Brooklyn,298,IRVING AVENUE,11237.0,7184561005,Pizza,D,02G,Cycle Inspection / Initial Inspection,BK77
50010546,DIRTY FRENCH,Manhattan,180,LUDLOW STREET,10002.0,2122543000,French,D,02H,Cycle Inspection / Initial Inspection,MN27
50088164,SABOR DE MI TIERRA,Queens,4106B,JUNCTION BLVD,11368.0,9293491227,Latin American,O,10F,Pre-permit (Operational) / Reopening Inspection,QN29
50049907,3 IN 1 KITCHEN,Brooklyn,4902,FORT HAMILTON PARKWAY,11219.0,7184377744,American,U,10F,Cycle Inspection / Initial Inspection,BK88
50017341,GREGORY'S COFFEE,Manhattan,350,HUDSON STREET,10014.0,6466570803,Coffee/Tea,U,08A,Cycle Inspection / Initial Inspection,MN24
50042378,LE COQ RICO,Manhattan,30,EAST   20 STREET,10003.0,2122677426,French,P,04N,Cycle Inspection / Initial Inspection,MN13
50061071,HO HO TE,Manhattan,805,8 AVENUE,10019.0,6468526941,Coffee/Tea,U,06C,Pre-permit (Operational) / Re-inspection,MN15
50003918,NEW APOLO RESTAURANT,Brooklyn,508,GRAND STREET,11211.0,7183871773,Chinese/Cuban,G,08C,Cycle Inspection / Re-inspection,BK73
40551807,"DUNKIN',' BASKIN ROBBINS",Queens,3602,31 STREET,11106.0,7183831000,Donuts,D,10F,Cycle Inspection / Initial Inspection,QN68
41475820,ARGO TEA,Manhattan,550,1 AVENUE,10016.0,6463503456,Coffee/Tea,U,04N,Cycle Inspection / Initial Inspection,MN20
50042336,J & M KELLYS JAMAICAN & AMERICAN RESTAURANT,Queens,11823,GUY R BREWER BLVD,11434.0,7187495406,Caribbean,D,10F,Cycle Inspection / Re-inspection,QN76
40859224,MAD RIVER BAR & GRILLE,Manhattan,1442,3 AVENUE,10028.0,2129881832,American,U,02G,Cycle Inspection / Initial Inspection,MN40
50003763,UNCLE JIMMY'S PIZZA,Queens,41-10,49 STREET,11104.0,7185079099,Pizza,D,06D,Cycle Inspection / Initial Inspection,QN31
50107444,I SUSHI,Queens,5940,MYRTLE AVE,11385.0,7183812181,,,,,QN20
41660386,THE LATELY,Manhattan,357,WEST   16 STREET,10011.0,2122061096,American,D,15L,Smoke-Free Air Act / Initial Inspection,MN13
40979119,DUNKIN,Staten Island,97,STUYVESANT PLACE,10301.0,7188161917,Donuts,D,06C,Cycle Inspection / Initial Inspection,SI22
40395023,JING FONG RESTAURANT,Manhattan,20,ELIZABETH STREET,10013.0,2129645256,Chinese,F,08A,Cycle Inspection / Initial Inspection,MN27
50064635,DUMONT BURGER,Brooklyn,314,BEDFORD AVENUE,11249.0,7187826666,Sandwiches,P,02G,Cycle Inspection / Initial Inspection,BK73
50052660,GARDENIA DELI,Manhattan,404,8 AVENUE,10001.0,2127365617,Sandwiches,F,02G,Cycle Inspection / Initial Inspection,MN17
41425555,TIFFANY & COMPANY,Manhattan,727,5 AVENUE,10022.0,2126054015,American,P,02G,Cycle Inspection / Initial Inspection,MN17
41577394,BRONX BURGER HOUSE,Bronx,5816,MOSHOLU AVENUE,10471.0,3478998585,American,D,10F,Cycle Inspection / Initial Inspection,BX22
41076499,EL CAFETAL BAKERY,Queens,102-25,JAMAICA AVENUE,11418.0,7188058204,Bakery Products/Desserts,P,04L,Cycle Inspection / Initial Inspection,QN54
50056921,CROWN FRIED CHICKEN,Brooklyn,850,FRANKLIN AVENUE,11225.0,7185522928,Chicken,F,18G,Administrative Miscellaneous / Re-inspection,BK63
50099656,LULU DUTCH POT RESTAURANT,Bronx,839,BURKE AVENUE,10467.0,9292224534,Caribbean,G,04A,Pre-permit (Operational) / Re-inspection,BX44
50032595,GOEMON CURRY,Manhattan,29,KENMARE STREET,10012.0,2122261262,Japanese,D,10F,Cycle Inspection / Re-inspection,MN24
50018705,NOSTRAND BAKERY,Brooklyn,1028,NOSTRAND AVENUE,11225.0,7183630944,Coffee/Tea,D,03A,Cycle Inspection / Re-inspection,BK60
40917772,BUCKLEY'S BAR & RESTAURANT,Brooklyn,2926,AVENUE S,11229.0,7189984222,American,F,10B,Cycle Inspection / Initial Inspection,BK44
50008039,CAFE LILY,Brooklyn,42,AVENUE O,11204.0,7188725500,Russian,F,09B,Cycle Inspection / Re-inspection,BK29
50099843,NARANJITO JUICE,Manhattan,1349,AMSTERDAM AVENUE,10027.0,6464844214,"Juice, Smoothies, Fruit Salads",F,04M,Pre-permit (Operational) / Initial Inspection,MN09
50077581,L'ADRESSE AMERICAN BISTRO,Manhattan,5,BRYANT PARK,10018.0,2122212510,French,D,10B,Pre-permit (Operational) / Initial Inspection,MN17
41188476,PAPATZUL,Manhattan,55,GRAND STREET,10013.0,2122748225,Mexican,F,08A,Cycle Inspection / Initial Inspection,MN24
41415145,NATHAN'S FAMOUS,Brooklyn,569,MYRTLE AVENUE,11205.0,7187833744,Hotdogs,U,02G,Cycle Inspection / Initial Inspection,BK69
50000801,DORIS,Brooklyn,1088,FULTON STREET,11238.0,3472403350,American,D,06A,Cycle Inspection / Initial Inspection,BK69
40991543,BLUE JAVA COFFEE BAR - BUTLER LIBRARY,Manhattan,535,WEST  114 STREET,10027.0,2128541972,Coffee/Tea,D,06C,Cycle Inspection / Initial Inspection,MN09
50045946,GREENWOOD QUALITY BAKERY,Queens,11102,LIBERTY AVE,11419.0,9175177108,Bakery Products/Desserts,F,04N,Cycle Inspection / Re-inspection,QN55
50098496,LIZIZA GRILL & DELI,Queens,5220,FLUSHING AVE,11378.0,3473725085,Sandwiches,U,10H,Pre-permit (Operational) / Re-inspection,QN30
50092490,DONG'S THANKSGIVING CHINESE FOOD,Brooklyn,1736,NOSTRAND AVENUE,11226.0,9172825307,Chinese,D,02G,Pre-permit (Operational) / Initial Inspection,BK95
50078597,STELLA AND FLY,Manhattan,1705,1 AVENUE,10128.0,2013601224,Coffee/Tea,F,10H,Cycle Inspection / Initial Inspection,MN32
50058445,JAMBA JUICE,Manhattan,,AMTRAK LEVEL,10001.0,2126952602,"Juice, Smoothies, Fruit Salads",U,22F,Administrative Miscellaneous / Re-inspection,
50071695,SPYCE,Queens,4218,31ST AVE,11103.0,7183130404,Spanish,U,08A,Cycle Inspection / Initial Inspection,QN70
41272814,SUBWAY,Manhattan,1269,1 AVENUE,10065.0,2126286358,Sandwiches,D,04L,Cycle Inspection / Initial Inspection,MN31
41398154,DONA BELLA PIZZA,Manhattan,154,CHURCH STREET,10007.0,2123741130,Pizza,P,04N,Cycle Inspection / Initial Inspection,MN24
50049448,"OPPA , W4 PIZZA",Manhattan,162,WEST    4 STREET,10014.0,6464100446,American,U,04C,Cycle Inspection / Initial Inspection,MN23
40971149,OH TAISHO,Manhattan,9,ST MARKS PLACE,10003.0,2126731300,Japanese,G,06C,Cycle Inspection / Initial Inspection,MN22
50018449,SPRING FISH VILLAGE,Queens,136-21,41 AVENUE,11355.0,7189393633,Chinese,F,10F,Cycle Inspection / Initial Inspection,QN22
50044861,LAO JIE SPECIAL SOUP BUNS,Queens,136-20,38 AVENUE,11354.0,7188862822,Chinese,G,02B,Cycle Inspection / Initial Inspection,QN22
50060346,MAISON KAYSER,Manhattan,1377,6 AVENUE,10019.0,2126021700,Bakery Products/Desserts,S,20D,Administrative Miscellaneous / Initial Inspection,MN17
50081649,PAULIE GEE SLICE JOINT,Brooklyn,110,FRANKLIN STREET,11222.0,9293376385,Pizza,F,20F,Administrative Miscellaneous / Initial Inspection,BK76
50081829,MR.BUN,Brooklyn,2048,86 STREET,11214.0,7186762751,Chinese,P,04M,Pre-permit (Operational) / Initial Inspection,BK28
40690158,FRESCO ON THE GO,Manhattan,40,EAST   52 STREET,10022.0,2127542700,American,D,10B,Cycle Inspection / Initial Inspection,MN17
41595314,PITA GRILL,Manhattan,1083,2 AVENUE,10022.0,2127501122,Jewish/Kosher,U,04L,Cycle Inspection / Initial Inspection,MN19
50086717,THREE OWLS MARKET,Manhattan,800,WASHINGTON STREET,10014.0,9178104891,American,F,02B,Pre-permit (Operational) / Initial Inspection,MN23
41699414,SBARRO,Queens,90-15,QUEENS BOULEVARD,11373.0,7182710681,American,F,06C,Cycle Inspection / Initial Inspection,QN29
50017751,HEALTHY ME ORGANIC JUICE LAB,Queens,3008,37TH ST,11103.0,7182748500,"Juice, Smoothies, Fruit Salads",8,04L,Cycle Inspection / Reopening Inspection,QN70
50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,Brooklyn,7917,3 AVENUE,11209.0,7182382202,Chinese,U,08A,Cycle Inspection / Re-inspection,BK31
41517331,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,316,WEST   34 STREET,10001.0,2125646115,Hamburgers,P,10B,Cycle Inspection / Initial Inspection,MN13
50058095,TEXAS CHICKEN & BURGERS,Brooklyn,521,OCEAN AVENUE,11226.0,7188262493,Chicken,D,09C,Cycle Inspection / Initial Inspection,BK42
50057851,IRVING FARM COFFEE ROASTERS,Manhattan,135,EAST   50 STREET,10022.0,2122060707,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN19
50057294,SAUCE & BARREL,Manhattan,13-21,RECTOR ST,10006.0,2124806800,Italian,F,02G,Cycle Inspection / Initial Inspection,MN25
50064109,BOBA GUYS,Manhattan,261,CANAL STREET,10013.0,6179019264,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN24
50044147,GUESTHOUSE RESTAURANT,Brooklyn,282,BRIGHTON BEACH AVENUE,11235.0,7188913111,Eastern European,F,04N,Cycle Inspection / Re-inspection,BK19
41529719,WING HUA II,Brooklyn,223,CHURCH AVENUE,11218.0,7184368833,Chinese,D,10B,Cycle Inspection / Initial Inspection,BK41
50066844,MCDONALD'S,Bronx,1101,EAST TREMONT AVENUE,10460.0,7188244123,Hamburgers,D,10F,Pre-permit (Operational) / Initial Inspection,BX17
50057784,THE BIG SLICE,Manhattan,146,5 AVENUE,10011.0,2125230300,Pizza,U,06C,Pre-permit (Operational) / Re-inspection,MN13
40390409,THE FAMOUS JIMBO'S HAMBURGER PALACE,Manhattan,1345,AMSTERDAM AVENUE,10027.0,2128658777,Hamburgers,U,10F,Cycle Inspection / Re-inspection,MN09
41362530,H&H BAGELS,Queens,0,JFK INTL. AIRPORT,11430.0,3476422534,Sandwiches,D,06D,Cycle Inspection / Initial Inspection,QN98
50038867,LELLA ALIMENTARI,Brooklyn,325,MANHATTAN AVENUE,11211.0,9175359142,Coffee/Tea,D,10B,Cycle Inspection / Initial Inspection,BK90
50038858,G-KNOWS CHEESESTEAKS,Staten Island,1310,FOREST AVENUE,10302.0,7182739045,American,U,02G,Cycle Inspection / Initial Inspection,SI07
50041154,FAHR FRESH AND HOT PIZZA,Manhattan,117,ORCHARD STREET,10002.0,6319439514,Pizza,G,08A,Cycle Inspection / Initial Inspection,MN27
50002362,DYCKMAN BAKERY,Manhattan,176,DYCKMAN STREET,10040.0,2125448600,Bakery Products/Desserts,U,10F,Cycle Inspection / Re-inspection,MN35
50011908,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,Manhattan,5,MOTT STREET,10013.0,2125668388,Vegetarian,F,04N,Cycle Inspection / Initial Inspection,MN27
50060523,TROQUET,Manhattan,155,GRAND STREET,10013.0,2123434295,French,F,02I,Pre-permit (Operational) / Initial Inspection,MN24
50033431,LEBRON RESTAURANT,Brooklyn,1567A,PITKIN AVENUE,11212.0,7183429070,Spanish,U,10F,Cycle Inspection / Re-inspection,BK81
50078062,KONG SIHK TONG,Manhattan,65,BAYARD STREET,10013.0,6468506150,Chinese,D,06E,Cycle Inspection / Initial Inspection,MN27
40821355,THE LITTLE SWEET SHOPPE,Queens,74-01,METROPOLITAN AVENUE,11379.0,7183263889,Frozen Desserts,D,10F,Cycle Inspection / Initial Inspection,QN21
50070336,BLACK FOREST BROOKLYN,Brooklyn,181,SMITH STREET,11201.0,7185221806,German,D,06D,Cycle Inspection / Initial Inspection,BK38
41211538,STK,Manhattan,28,LITTLE WEST   12 STREET,10014.0,6466242444,American,D,08A,Cycle Inspection / Initial Inspection,MN23
50084067,NOMAD CAFE & EATERY,Queens,6714,FOREST AVE,11385.0,3472278136,Coffee/Tea,F,06A,Cycle Inspection / Initial Inspection,QN20
50012259,MERIT DELI,Queens,3202,37TH AVE,11101.0,7187061133,Sandwiches,D,09C,Cycle Inspection / Re-inspection,QN68
50045763,FERRIS WHEEL YOGURT SMOOTHIES,Staten Island,8,FERRY TERMINAL DR,10301.0,7187203520,American,D,10B,Cycle Inspection / Initial Inspection,SI22
50019082,L' ANTAGONISTE,Brooklyn,641,HANCOCK STREET,11233.0,9179665300,French,F,20F,Administrative Miscellaneous / Initial Inspection,BK35
41142173,EL COFRE RESTAURANT,Brooklyn,454,MYRTLE AVENUE,11205.0,7189351153,Latin American,D,06C,Cycle Inspection / Re-inspection,BK69
50049620,CHA CHA MATCHA,Manhattan,373,BROOME STREET,10013.0,3108800364,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,MN24
50088953,AZOGUENITA BAKERY,Queens,3761,103RD ST,11368.0,7184240119,Bakery Products/Desserts,D,10F,Pre-permit (Operational) / Initial Inspection,QN26
41548819,B & R SPICE WEST INDIAN FOOD,Queens,11106,FARMERS BOULEVARD,11412.0,7182641000,Caribbean,U,08C,Cycle Inspection / Initial Inspection,QN08
50056213,SAUCE,Manhattan,78,RIVINGTON STREET,10002.0,2124207700,Italian,D,10H,Cycle Inspection / Initial Inspection,MN27
50044489,STARBUCKS,Manhattan,655,WEST   34 STREET,10001.0,2122162434,Coffee/Tea,D,04L,Cycle Inspection / Initial Inspection,MN13
41076903,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,1438,METROPOLITAN AVENUE,10462.0,7187929322,Caribbean,F,09C,Cycle Inspection / Initial Inspection,BX46
40718547,DOSA HUTT,Queens,4563,BOWNE STREET,11355.0,7189616228,Indian,D,06F,Cycle Inspection / Re-inspection,QN52
50017049,NEW PANDA RESTAURANT,Bronx,3218,3 AVENUE,10451.0,7182928628,Chinese,P,02G,Cycle Inspection / Initial Inspection,BX35
40608702,BRIOSO RISTORANTE,Staten Island,174,NEW DORP LANE,10306.0,7186671700,Italian,D,10F,Cycle Inspection / Initial Inspection,SI45
50078536,RAVEN'S NEST,Queens,18003,LINDEN BLVD,11434.0,9293563075,Soul Food,D,10F,Pre-permit (Operational) / Re-inspection,QN08
50056715,LEGEND OF TASTE,Queens,2002,UTOPIA PKWY,11357.0,9178422955,Chinese,D,10F,Cycle Inspection / Initial Inspection,QN47
41320931,RICH VILLAGE RESTAURANT,Brooklyn,6009,7 AVENUE,11220.0,7182388628,Chinese,F,02G,Cycle Inspection / Initial Inspection,BK34
50067629,GLOW CAFE & HOOKAH LOUNGE,Brooklyn,6709,5 AVENUE,11220.0,7188360030,Middle Eastern,U,10F,Cycle Inspection / Initial Inspection,BK31
40947038,POPEYES,Queens,104-13,LEFFERTS BOULEVARD,11419.0,7183222127,Chicken,P,08A,Cycle Inspection / Initial Inspection,QN55
41711983,IRISH WHISKEY BAR,Queens,28-48,31 STREET,11102.0,7186060760,Irish,D,10F,Cycle Inspection / Initial Inspection,QN71
50088065,HALSEY ALE HOUSE,Brooklyn,1204,HALSEY STREET,11207.0,6464232866,American,D,08C,Pre-permit (Operational) / Initial Inspection,BK78
50049662,NEW CARRIZAL RESTAURANT,Brooklyn,1346,BROADWAY,11221.0,3479150505,Spanish,U,04O,Cycle Inspection / Re-inspection,BK35
50014192,LA POTENCIA RESTAURANT,Bronx,1898,JEROME AVENUE,10453.0,9178013200,Latin American,F,06C,Cycle Inspection / Initial Inspection,BX41
41095221,GREEK ISLANDS,Queens,253-17,NORTHERN BOULEVARD,11362.0,7182795922,Greek,D,06C,Cycle Inspection / Initial Inspection,QN45
50053729,TEMPLE COURT,Manhattan,5,BEEKMAN STREET,10038.0,2124006488,American,D,10F,Cycle Inspection / Initial Inspection,MN25
50063693,TAQUERIA HUARACHE,Bronx,16,EAST MOUNT EDEN AVENUE,10452.0,7182107948,Mexican,D,10B,Pre-permit (Operational) / Initial Inspection,BX63
41712818,A LOVE FOR CAKES,Queens,60-16,FRESH POND ROAD,11378.0,3475176529,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,QN30
41589950,BARBONCINO,Brooklyn,781,FRANKLIN AVENUE,11238.0,7184838834,Pizza,D,08A,Cycle Inspection / Re-inspection,BK61
50067284,DON CHUCHO,Staten Island,1112,FOREST AVENUE,10310.0,9293640030,Mexican,U,10B,Cycle Inspection / Re-inspection,SI07
41713405,CAFE RUE DIX,Brooklyn,1451,BEDFORD AVENUE,11216.0,9292342543,African,P,06D,Cycle Inspection / Initial Inspection,BK61
50052431,SWEETGREEN,Manhattan,786,LEXINGTON AVENUE,10065.0,9146023590,Salads,U,08A,Cycle Inspection / Initial Inspection,MN40
41168300,ORIGINAL NAPOLI'S PIZZA,Brooklyn,594,CRESCENT STREET,11208.0,7188279734,Pizza,P,06A,Cycle Inspection / Initial Inspection,BK82
40813994,MAX SOHA,Manhattan,1274,AMSTERDAM AVENUE,10027.0,2125312221,Italian,U,04N,Cycle Inspection / Re-inspection,MN09
41638047,BESO RESTAURANT AND BAR,Brooklyn,370,LEWIS AVENUE,11233.0,3479152900,Caribbean,D,10F,Cycle Inspection / Initial Inspection,BK35
41299756,LAS CHATAS TAQUERIA & DELI GROCERY,Bronx,599,EAST  184 STREET,10458.0,7183651207,Mexican,P,06C,Cycle Inspection / Initial Inspection,BX06
50036703,MCGETTIGANS,Manhattan,70,WEST   36 STREET,10018.0,2129130533,Irish,D,10B,Cycle Inspection / Initial Inspection,MN17
50072108,UT47 MANHATTAN,Manhattan,358,WEST   47 STREET,10036.0,9045990688,Coffee/Tea,D,06D,Cycle Inspection / Initial Inspection,MN15
41595314,PITA GRILL,Manhattan,1083,2 AVENUE,10022.0,2127501122,Jewish/Kosher,U,04M,Cycle Inspection / Initial Inspection,MN19
40937349,JAKE'S SALOON,Manhattan,875,10 AVENUE,10019.0,2123333100,American,P,10B,Cycle Inspection / Initial Inspection,MN15
50086113,BREAKROOM,Manhattan,83,BAXTER STREET,10013.0,2122272802,Mexican,D,02B,Cycle Inspection / Initial Inspection,MN27
40384188,LA MELA RESTAURANT,Manhattan,167,MULBERRY STREET,10013.0,2124319493,Italian,U,10F,Cycle Inspection / Initial Inspection,MN24
50046853,CUPCAKE MARKET,Manhattan,74,EAST    7 STREET,10003.0,6468611274,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,MN22
50008603,GINA LA FORNARINA,Manhattan,1016,LEXINGTON AVENUE,10021.0,2127342201,Pizza,O,08A,Cycle Inspection / Reopening Inspection,MN40
40965172,L'AILE OU LA CUISSE (L.A.O.C),Manhattan,314,BLEECKER STREET,10014.0,2126759463,French,F,06E,Cycle Inspection / Initial Inspection,MN23
50008603,GINA LA FORNARINA,Manhattan,1016,LEXINGTON AVENUE,10021.0,2127342201,Pizza,G,04N,Cycle Inspection / Initial Inspection,MN40
41396678,STAND 205,Bronx,1,EAST  161 STREET,10451.0,9172843260,American,D,10B,Cycle Inspection / Initial Inspection,BX63
50074933,NYC HEALTH BAR,Manhattan,1319,2 AVENUE,10021.0,9174090317,"Juice, Smoothies, Fruit Salads",G,10B,Cycle Inspection / Initial Inspection,MN31
40390163,5 BURRO CAFE,Queens,7205,AUSTIN STREET,11375.0,7185442984,Mexican,F,04L,Cycle Inspection / Initial Inspection,QN17
40364362,21 CLUB,Manhattan,21,WEST   52 STREET,10019.0,2125827200,American,D,06D,Cycle Inspection / Re-inspection,MN17
41464143,VYBES KITCHEN,Bronx,1296,EAST GUNHILL ROAD,10469.0,3473466500,Caribbean,G,02G,Cycle Inspection / Re-inspection,BX31
50071220,KINGS GRILL,Brooklyn,1807,KINGS HIGHWAY,11229.0,7187596522,Middle Eastern,F,06A,Cycle Inspection / Initial Inspection,BK44
40994221,MANGIA,Manhattan,22,WEST   23 STREET,10010.0,2126470287,Italian,F,10B,Cycle Inspection / Initial Inspection,MN13
50015009,GREEN JUICE CAFE,Manhattan,4316,BROADWAY,10033.0,6469187730,"Juice, Smoothies, Fruit Salads",D,09C,Cycle Inspection / Initial Inspection,MN35
50049193,BAOBURG,Brooklyn,614,MANHATTAN AVENUE,11222.0,7183490011,Thai,F,09A,Cycle Inspection / Initial Inspection,BK76
50034689,CAMBRIA HOTELS & SUITES NEW YORK-CHELSEA,Manhattan,123,WEST   28 STREET,10001.0,2129041125,American,D,02G,Cycle Inspection / Initial Inspection,MN17
41014806,SUBWAY,Manhattan,873,7 AVENUE,10019.0,2123155488,Sandwiches,P,04N,Cycle Inspection / Initial Inspection,MN17
40552366,GIGI'S PIZZERIA,Queens,20-09,FRANCIS LEWIS BOULEVARD,11357.0,7183529200,Pizza,U,04N,Cycle Inspection / Re-inspection,QN47
41689402,KARE THAI,Manhattan,752,10 AVENUE,10019.0,2127657800,Thai,F,10F,Cycle Inspection / Re-inspection,MN15
50052203,JUICE ISLAND,Manhattan,1025,3 AVENUE,10065.0,2126198030,"Juice, Smoothies, Fruit Salads",F,10B,Pre-permit (Operational) / Initial Inspection,MN31
50006695,PARIS BAGUETTE,Manhattan,2039,BROADWAY,10023.0,2124960404,French,D,10F,Cycle Inspection / Initial Inspection,MN14
50038858,G-KNOWS CHEESESTEAKS,Staten Island,1310,FOREST AVENUE,10302.0,7182739045,American,D,04A,Cycle Inspection / Re-inspection,SI07
