Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,08:00,605,0,605,605,0,605,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,09:00,720,0,720,720,0,720,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,10:00,1052,0,1052,1052,0,1052,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,11:00,1485,0,1485,1485,0,1485,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,12:00,2238,0,2238,2238,0,2238,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,13:00,2183,0,2183,2183,0,2183,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,14:00,1644,0,1644,1644,0,1644,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,15:00,1649,0,1649,1649,0,1649,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,16:00,1761,0,1761,1761,0,1761,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,17:00,1580,0,1580,1580,0,1580,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,18:00,953,0,953,953,0,953,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,19:00,596,0,596,596,0,596,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,20:00,412,0,412,412,0,412,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,21:00,275,0,275,275,0,275,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,22:00,278,0,278,278,0,278,No Group
Leeds Originals,Headrow,2019,June,25,Thursday,20-Jun-19,23:00,133,0,133,133,0,133,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,00:00,51,0,51,51,0,51,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,01:00,43,0,43,43,0,43,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,02:00,19,0,19,19,0,19,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,03:00,10,0,10,10,0,10,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,04:00,18,0,18,18,0,18,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,05:00,35,0,35,35,0,35,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,06:00,142,0,142,142,0,142,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,07:00,362,0,362,362,0,362,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,08:00,691,0,691,691,0,691,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,09:00,868,0,868,868,0,868,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,10:00,1149,0,1149,1149,0,1149,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,11:00,1407,0,1407,1407,0,1407,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,12:00,2120,0,2120,2120,0,2120,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,13:00,2227,0,2227,2227,0,2227,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,14:00,1739,0,1739,1739,0,1739,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,15:00,1720,0,1720,1720,0,1720,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,16:00,1724,0,1724,1724,0,1724,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,17:00,1746,0,1746,1746,0,1746,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,18:00,1065,0,1065,1065,0,1065,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,19:00,711,0,711,711,0,711,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,20:00,640,0,640,640,0,640,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,21:00,424,0,424,424,0,424,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,22:00,486,0,486,486,0,486,No Group
Leeds Originals,Headrow,2019,June,25,Friday,21-Jun-19,23:00,346,0,346,346,0,346,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,00:00,190,0,190,190,0,190,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,01:00,141,0,141,141,0,141,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,02:00,96,0,96,96,0,96,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,03:00,77,0,77,77,0,77,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,04:00,49,0,49,49,0,49,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,05:00,28,0,28,28,0,28,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,06:00,72,0,72,72,0,72,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,07:00,157,0,157,157,0,157,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,08:00,459,0,459,459,0,459,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,09:00,761,0,761,761,0,761,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,10:00,1282,0,1282,1282,0,1282,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,11:00,1681,0,1681,1681,0,1681,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,12:00,2159,0,2159,2159,0,2159,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,13:00,2286,0,2286,2286,0,2286,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,14:00,2212,0,2212,2212,0,2212,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,15:00,2113,0,2113,2113,0,2113,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,16:00,1993,0,1993,1993,0,1993,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,17:00,1603,0,1603,1603,0,1603,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,18:00,1024,0,1024,1024,0,1024,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,19:00,875,0,875,875,0,875,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,20:00,602,0,602,602,0,602,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,21:00,513,0,513,513,0,513,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,22:00,519,0,519,519,0,519,No Group
Leeds Originals,Headrow,2019,June,25,Saturday,22-Jun-19,23:00,411,0,411,411,0,411,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,00:00,301,0,301,301,0,301,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,01:00,216,0,216,216,0,216,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,02:00,153,0,153,153,0,153,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,03:00,127,0,127,127,0,127,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,04:00,55,0,55,55,0,55,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,05:00,30,0,30,30,0,30,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,06:00,39,0,39,39,0,39,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,07:00,65,0,65,65,0,65,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,08:00,138,0,138,138,0,138,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,09:00,285,0,285,285,0,285,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,10:00,487,0,487,487,0,487,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,11:00,889,0,889,889,0,889,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,12:00,1222,0,1222,1222,0,1222,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,13:00,1459,0,1459,1459,0,1459,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,14:00,1468,0,1468,1468,0,1468,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,15:00,1366,0,1366,1366,0,1366,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,16:00,1036,0,1036,1036,0,1036,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,17:00,613,0,613,613,0,613,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,18:00,417,0,417,417,0,417,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,19:00,287,0,287,287,0,287,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,20:00,213,0,213,213,0,213,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,21:00,143,0,143,143,0,143,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,22:00,177,0,177,177,0,177,No Group
Leeds Originals,Headrow,2019,June,25,Sunday,23-Jun-19,23:00,64,0,64,64,0,64,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,00:00,33,0,33,33,0,33,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,01:00,16,0,16,16,0,16,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,02:00,11,0,11,11,0,11,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,03:00,7,0,7,7,0,7,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,04:00,5,0,5,5,0,5,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,05:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,06:00,126,0,126,126,0,126,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,07:00,322,0,322,322,0,322,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,08:00,581,0,581,581,0,581,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,09:00,721,0,721,721,0,721,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,10:00,987,0,987,987,0,987,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,11:00,1319,0,1319,1319,0,1319,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,12:00,1719,0,1719,1719,0,1719,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,13:00,1853,0,1853,1853,0,1853,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,14:00,1513,0,1513,1513,0,1513,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,15:00,1360,0,1360,1360,0,1360,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,16:00,1548,0,1548,1548,0,1548,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,17:00,1367,0,1367,1367,0,1367,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,18:00,928,0,928,928,0,928,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,19:00,589,0,589,589,0,589,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,20:00,331,0,331,331,0,331,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,21:00,204,0,204,204,0,204,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,22:00,211,0,211,211,0,211,No Group
Leeds Originals,Headrow,2019,June,26,Monday,24-Jun-19,23:00,106,0,106,106,0,106,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,00:00,69,0,69,69,0,69,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,01:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,02:00,55,0,55,55,0,55,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,03:00,34,0,34,34,0,34,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,04:00,57,0,57,57,0,57,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,05:00,50,0,50,50,0,50,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,06:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,07:00,344,0,344,344,0,344,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,08:00,561,0,561,561,0,561,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,09:00,690,0,690,690,0,690,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,10:00,891,0,891,891,0,891,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,11:00,1137,0,1137,1137,0,1137,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,12:00,1820,0,1820,1820,0,1820,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,13:00,1631,0,1631,1631,0,1631,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,14:00,1140,0,1140,1140,0,1140,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,15:00,1266,0,1266,1266,0,1266,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,16:00,1494,0,1494,1494,0,1494,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,17:00,1343,0,1343,1343,0,1343,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,18:00,794,0,794,794,0,794,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,19:00,496,0,496,496,0,496,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,20:00,322,0,322,322,0,322,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,21:00,205,0,205,205,0,205,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,22:00,167,0,167,167,0,167,No Group
Leeds Originals,Headrow,2019,June,26,Tuesday,25-Jun-19,23:00,109,0,109,109,0,109,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,00:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,01:00,17,0,17,17,0,17,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,02:00,16,0,16,16,0,16,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,03:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,04:00,15,0,15,15,0,15,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,05:00,38,0,38,38,0,38,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,06:00,146,0,146,146,0,146,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,07:00,332,0,332,332,0,332,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,08:00,613,0,613,613,0,613,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,09:00,715,0,715,715,0,715,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,10:00,1019,0,1019,1019,0,1019,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,11:00,1322,0,1322,1322,0,1322,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,12:00,2007,0,2007,2007,0,2007,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,13:00,2097,0,2097,2097,0,2097,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,14:00,1589,0,1589,1589,0,1589,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,15:00,1540,0,1540,1540,0,1540,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,16:00,1594,0,1594,1594,0,1594,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,17:00,1476,0,1476,1476,0,1476,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,18:00,918,0,918,918,0,918,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,19:00,550,0,550,550,0,550,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,20:00,363,0,363,363,0,363,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,21:00,243,0,243,243,0,243,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,22:00,215,0,215,215,0,215,No Group
Leeds Originals,Headrow,2019,June,26,Wednesday,26-Jun-19,23:00,126,0,126,126,0,126,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,00:00,66,0,66,66,0,66,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,01:00,65,0,65,65,0,65,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,02:00,52,0,52,52,0,52,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,03:00,31,0,31,31,0,31,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,04:00,22,0,22,22,0,22,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,05:00,42,0,42,42,0,42,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,06:00,134,0,134,134,0,134,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,07:00,378,0,378,378,0,378,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,08:00,586,0,586,586,0,586,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,09:00,737,0,737,737,0,737,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,10:00,1136,0,1136,1136,0,1136,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,11:00,1312,0,1312,1312,0,1312,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,12:00,2230,0,2230,2230,0,2230,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,13:00,2246,0,2246,2246,0,2246,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,14:00,1705,0,1705,1705,0,1705,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,15:00,1721,0,1721,1721,0,1721,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,16:00,1765,0,1765,1765,0,1765,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,17:00,1581,0,1581,1581,0,1581,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,18:00,1084,0,1084,1084,0,1084,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,19:00,590,0,590,590,0,590,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,20:00,488,0,488,488,0,488,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,21:00,285,0,285,285,0,285,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,22:00,318,0,318,318,0,318,No Group
Leeds Originals,Headrow,2019,June,26,Thursday,27-Jun-19,23:00,142,0,142,142,0,142,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,00:00,64,0,64,64,0,64,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,01:00,27,0,27,27,0,27,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,02:00,21,0,21,21,0,21,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,03:00,22,0,22,22,0,22,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,04:00,35,0,35,35,0,35,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,05:00,40,0,40,40,0,40,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,06:00,113,0,113,113,0,113,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,07:00,307,0,307,307,0,307,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,08:00,546,0,546,546,0,546,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,09:00,759,0,759,759,0,759,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,10:00,1205,0,1205,1205,0,1205,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,11:00,1526,0,1526,1526,0,1526,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,12:00,2285,0,2285,2285,0,2285,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,13:00,2281,0,2281,2281,0,2281,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,14:00,1880,0,1880,1880,0,1880,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,15:00,1759,0,1759,1759,0,1759,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,16:00,1799,0,1799,1799,0,1799,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,17:00,1797,0,1797,1797,0,1797,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,18:00,1204,0,1204,1204,0,1204,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,19:00,973,0,973,973,0,973,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,20:00,623,0,623,623,0,623,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,21:00,547,0,547,547,0,547,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,22:00,503,0,503,503,0,503,No Group
Leeds Originals,Headrow,2019,June,26,Friday,28-Jun-19,23:00,333,0,333,333,0,333,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,00:00,245,0,245,245,0,245,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,01:00,128,0,128,128,0,128,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,02:00,138,0,138,138,0,138,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,03:00,79,0,79,79,0,79,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,04:00,29,0,29,29,0,29,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,05:00,30,0,30,30,0,30,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,06:00,78,0,78,78,0,78,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,07:00,129,0,129,129,0,129,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,08:00,351,0,351,351,0,351,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,09:00,836,0,836,836,0,836,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,10:00,1402,0,1402,1402,0,1402,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,11:00,1950,0,1950,1950,0,1950,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,12:00,2486,0,2486,2486,0,2486,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,13:00,2568,0,2568,2568,0,2568,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,14:00,2742,0,2742,2742,0,2742,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,15:00,2524,0,2524,2524,0,2524,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,16:00,2064,0,2064,2064,0,2064,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,17:00,1718,0,1718,1718,0,1718,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,18:00,1261,0,1261,1261,0,1261,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,19:00,1050,0,1050,1050,0,1050,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,20:00,629,0,629,629,0,629,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,21:00,583,0,583,583,0,583,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,22:00,575,0,575,575,0,575,No Group
Leeds Originals,Headrow,2019,June,26,Saturday,29-Jun-19,23:00,385,0,385,385,0,385,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,00:00,339,0,339,339,0,339,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,01:00,268,0,268,268,0,268,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,02:00,147,0,147,147,0,147,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,03:00,119,0,119,119,0,119,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,04:00,53,0,53,53,0,53,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,05:00,26,0,26,26,0,26,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,06:00,41,0,41,41,0,41,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,07:00,87,0,87,87,0,87,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,08:00,123,0,123,123,0,123,No Group
Leeds Originals,Headrow,2019,June,26,Sunday,30-Jun-19,09:00,268,0,268,268,0,268,No Group
