Ã¯Â»Â¿FSCL_YR,MINC,MINE,DepartmentNumber-NumÃÂ©ro-de-MinistÃÂ¨re,DEPT_EN_DESC,OBJ_CD,OBJ_EN_NM,AGRG_PYMT_AMT
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,85884.16
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,100521.23
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,754220.87
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,483437.01
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,31590.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,197269.73
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,256584.13
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,392081.63
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,9396.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,174531.93
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,94222.89
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,41136.94
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1227,Computer equip.small-desktop/pers./port.,559249.45
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,69512.72
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,53325.63
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,1272293.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,170.29
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,156122.49
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,119.97
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,134611.63
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,34375.96
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,328807.19
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,52901.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,117302.81
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,488085.32
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,899703.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,142238.1
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,139892.67
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,5055521.1
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,3767.82
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,13009.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,20273.37
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,2432.66
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,2076259.59
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,20840.81
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,2076.58
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1228,Computer software,450051.42
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,574373.2
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,85376.88
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,396.94
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,2651.72
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,7257.24
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,43077.61
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,1793.11
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,280.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,87528.02
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,129928.02
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,2523.5
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,399.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,13575.95
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,3079.92
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,2476.68
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,22797.29
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,128.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1229,Computer equipment parts,71024.83
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",41953.54
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",525168.55
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",1895.86
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",6420045.64
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",24407568.05
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",41799.67
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",2321.43
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",71628.48
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",58037.63
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",30698.38
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",487594.29
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",1788252.05
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",1530.85
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",24744.92
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",81572.49
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",483.92
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",39186.6
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",291527.68
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",3201.01
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",125584.46
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",32200.87
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1231,"Off.furn.&furnish.,incl. parts",554.5
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,23984.44
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,2255.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,2233.46
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,20940.78
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,828.08
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,52761.22
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,4465.36
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,1037.98
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,5086.33
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,11970.49
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,49736.75
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,269.99
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,8768.0
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,251749.64
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,278814.9
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,133.19
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,13454.49
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,-1235.86
2006/2007,20,Public Works & Government Services Can.,127,Public Works & Government Services Can,1239,Other office equipment and parts,2913.2
